course_title,course_id,course_avg_ratings,num_course_subscribers,num_course_reviews,course_length,course_language,course_type,course_instructor,course_instructor_id,num_course_instructor,num_course_lectures,course_publsihed_date,course_updated_date,course_list_price_inr,course_current_price_inr,course_instructional_level,course_category,course_label,is_course_bestseller,course_headline,course_url,course_image_url
Microsoft Outlook 2016: Beginner and Intermediate Training,969148,4.43,23004,6983,1 hour,English,Paid,365 Careers,8280056,1,18,2016-10-03,2020-06-24,1999.0,449.0,All Levels,Office Productivity,Microsoft Outlook,No,Microsoft Outlook 2016 at Its Best - Boost Your Office Productivity in No Time with Outlook 2016: The #1 Outlook Course,https://www.udemy.com/course/microsoft-outlook-2016-beginner-and-intermediate-training/,https://img-b.udemycdn.com/course/750x422/969148_fff3_4.jpg
Easily Identify Spam & Phishing E-mails,2105388,4.46,11667,6859,3 hours,English,Paid,Rafi Saar,8771826,1,51,2018-12-27,2022-10-20,3299.0,449.0,All Levels,Office Productivity,Web Security,No,Identify e-mail scams BEFORE your corporate or personal data is breached!,https://www.udemy.com/course/identify-spam-phishing-e-mails/,https://img-b.udemycdn.com/course/750x422/2105388_9a24_2.jpg
Master Google Sheets (and see why it's better than Excel),295503,4.61,25353,6708,3 hours,English,Paid,Justin Mares,52767,1,48,2015-03-22,2015-11-15,3499.0,449.0,All Levels,Office Productivity,Google Sheets,No,Ditch Excel and Learn Skills to Become a Google Spreadsheet Power User!,https://www.udemy.com/course/google-spreadsheet-tutorial/,https://img-b.udemycdn.com/course/750x422/295503_da24_2.jpg
Microsoft Excel Data Analysis and Dashboard Reporting,1346516,4.61,42491,5949,3.5 hours,English,Paid,Kyle Pew and Office Newb,"16649710, 98211038",2,40,2017-10-26,2018-04-19,3399.0,449.0,All Levels,Office Productivity,Excel Dashboard,Yes,"Build Dynamic, Interactive Microsoft Excel Dashboards (Excel 2010, 2013, 2016) with a Best Selling Excel Instructor",https://www.udemy.com/course/microsoft-excel-data-analysis-and-dashboard-reporting/,https://img-b.udemycdn.com/course/750x422/1346516_1560.jpg
Oracle SQL Performance Tuning Masterclass (2022),1637872,4.52,32891,5902,20 hours,English,Paid,"Oracle Master Training | 175,000+ Students Worldwide and Code Star Academy","14078692, 17308906",2,226,2018-10-20,2022-11-06,3499.0,449.0,All Levels,Office Productivity,Oracle SQL,Yes,Become an Expert on Oracle SQL Tuning and Solve All The Performance Problems of Your SQL Queries and the Database!,https://www.udemy.com/course/sql-performance-tuning-masterclass/,https://img-b.udemycdn.com/course/750x422/1637872_886a_26.jpg
Excel VBA programming by Examples (MS Excel 2016),1030420,3.8,85312,5882,4.5 hours,English,Paid,Gopal Prasad Malakar,3420186,1,35,2016-12-14,2020-11-30,799.0,449.0,Expert Level,Office Productivity,Excel VBA,No,"Recording Macro, Creating Excel VBA form, Fetching data from MS Access, Working with multiple sheets and workbook",https://www.udemy.com/course/excel-vba-programming-by-examples/,https://img-b.udemycdn.com/course/750x422/1030420_b368_2.jpg
Comprehensive Microsoft Excel,109880,4.48,15499,5649,2.5 hours,English,Paid,Jordan Hudgens,82487,1,31,2013-10-24,2013-10-30,799.0,449.0,All Levels,Office Productivity,Excel,No,Discover how to use Microsoft Excel with an easy to follow tutorial series that focuses on project based learning.,https://www.udemy.com/course/comprehensive-microsoft-excel-tutorial/,https://img-b.udemycdn.com/course/750x422/109880_a49e_6.jpg
Ms Excel/Excel 2022 - The Complete Introduction to Excel,2887508,4.38,233110,5634,3 hours,English,Paid,Yassin Marco,24037506,1,21,2020-03-31,2022-04-11,2599.0,449.0,Beginner Level,Office Productivity,Excel,No,Master Excel/microsoft Excel- Learn MS Excel - Excel formulas/Excel charts/Excel functions using Excel 2016/Excel 2019,https://www.udemy.com/course/microsoft-excel-the-complete-intro/,https://img-b.udemycdn.com/course/750x422/2887508_967c_5.jpg
Microsoft Access Complete Beginner to Advanced,834690,4.68,35774,5582,13.5 hours,English,Paid,Kyle Pew and Office Newb,"16649710, 98211038",2,173,2018-10-18,2019-05-31,3499.0,449.0,All Levels,Office Productivity,Microsoft Access,Yes,"Ultimate Microsoft Access Training - Create & Maintain Access Tables, Access Queries, Access Forms, Access Reports",https://www.udemy.com/course/microsoft-access-complete-beginner-to-advanced/,https://img-b.udemycdn.com/course/750x422/834690_d0f4_3.jpg
"Power BI for Excel Users - Work Smarter, Grow Faster",817764,4.48,15274,5557,3 hours,English,Paid,Dr. Nitin Paranjape,13349408,1,32,2016-07-25,2022-04-11,3199.0,3199.0,Intermediate Level,Office Productivity,Excel,No,"Learn Power BI using your Excel knowledge. Fast, in-depth, practical, useful. No tips & tricks. Pure Empowerment.",https://www.udemy.com/course/pivot-table-to-power-bi/,https://img-b.udemycdn.com/course/750x422/817764_3031_7.jpg
Power BI Master Class - Dashboards and Power BI Service 2022,1686170,4.63,20697,5565,5.5 hours,English,Paid,Ian Littlejohn,6319698,1,87,2018-07-11,2022-09-16,3399.0,449.0,All Levels,Office Productivity,Microsoft Power BI,Yes,Learn how to create interactive dashboards and to publish to the Power BI Service,https://www.udemy.com/course/power-bi-master-class-dashboards-and-power-bi-service/,https://img-b.udemycdn.com/course/750x422/1686170_1198_10.jpg
Microsoft OneNote Like a Boss. The Definitive Course.,435078,4.53,27577,5516,6.5 hours,English,Paid,Brian Culp,10459800,1,112,2015-03-03,2021-04-03,3399.0,449.0,All Levels,Office Productivity,OneNote,Yes,100+ lessons. Always up to date - UWP and Office 365. Get organized; no more paper notes! FREE keyboard shortcut guide,https://www.udemy.com/course/microsoft-onenote-2013-like-a-boss/,https://img-b.udemycdn.com/course/750x422/435078_6a15_9.jpg
Power BI Master Class-Data Models and DAX Formulas 2022,1686164,4.63,19539,5451,4.5 hours,English,Paid,Ian Littlejohn,6319698,1,56,2018-05-24,2022-03-07,3399.0,449.0,All Levels,Office Productivity,Microsoft Power BI,No,"Learn how to create data models, relationships and use DAX formulas in Microsoft Power BI",https://www.udemy.com/course/power-bi-master-class-data-modelling-and-dax-formulas/,https://img-b.udemycdn.com/course/750x422/1686164_f0ec_9.jpg
Smart Tips: Excel,2407642,4.67,20952,5442,5 hours,English,Paid,Alex Mozes,190805982,1,54,2019-07-17,2019-11-26,2999.0,449.0,All Levels,Office Productivity,Excel,No,"Quick tips to up your productivity in Excel: Master functions, format your spreadsheets, & analyze data with ease",https://www.udemy.com/course/excel-smart-tips/,https://img-b.udemycdn.com/course/750x422/2407642_e830_3.jpg
Google Sheets - The Comprehensive Masterclass,3507196,4.73,23414,5259,14.5 hours,English,Paid,Leila Gharani,14088122,1,133,2020-10-11,2022-09-14,3499.0,449.0,All Levels,Office Productivity,Google Sheets,Yes,"Learn Google Sheets in 2022! Solve Complex Data Analysis Problems. Become an Expert: Learn Pivot Tables, QUERY & more",https://www.udemy.com/course/google-sheets-masterclass/,https://img-b.udemycdn.com/course/750x422/3507196_a9be.jpg
Oracle PL/SQL Fundamentals vol. I & II,128786,4.51,25391,5198,20 hours,English,Paid,Intellezy Trainers,665187,1,97,2013-12-05,2022-01-18,3499.0,449.0,All Levels,Office Productivity,PL/SQL,Yes,A complete introduction to PL/SQL database programming language,https://www.udemy.com/course/oracle-plsql-fundamentals-vol-i-ii/,https://img-b.udemycdn.com/course/750x422/128786_83a3_11.jpg
Excel Charts - Visualization Secrets for Impressive Charts,656432,4.75,27871,5160,8.5 hours,English,Paid,Leila Gharani,14088122,1,81,2016-01-07,2022-09-14,3499.0,449.0,Intermediate Level,Office Productivity,Excel Charts,Yes,Gain Highly Advanced Excel Skills to Create Impressive Excel Graphs for your Management Reports (Excel 2010),https://www.udemy.com/course/excel-data-visualization-techniques-for-impressive-reports/,https://img-b.udemycdn.com/course/750x422/656432_75a0_5.jpg
Oracle SQL Developer: Mastering its Features + Tips & Tricks,609956,4.44,73320,5145,3.5 hours,English,Paid,Carlos from Standout-Dev Academy,638496,1,45,2015-10-20,2021-04-12,2899.0,449.0,All Levels,Office Productivity,Oracle SQL,Yes,Use Oracle SQL Developer like a Pro:  Learn the features & tricks that will help you be the most admired SQL developer,https://www.udemy.com/course/oracle-sql-developer-tips-and-tricks/,https://img-b.udemycdn.com/course/750x422/609956_d7df_13.jpg
Eye-catching presentations using PowerPoint 2013,181524,4.59,15126,5094,2 hours,English,Paid,Ulrika Hedlund,686918,1,17,2014-03-17,2015-06-21,799.0,449.0,All Levels,Office Productivity,Presentation Skills,No,Improve your presentation skills and learn to effectively use PowerPoint 2013 to create eye-catching slides.,https://www.udemy.com/course/powerpoint2013/,https://img-b.udemycdn.com/course/750x422/181524_4c44.jpg
Salesforce New User Training,205270,4.36,21002,5053,1.5 hours,English,Paid,Aspiratech Training,5708442,1,17,2014-05-27,2016-08-27,1999.0,449.0,Beginner Level,Office Productivity,Salesforce,Yes,"Salesforce CRM: Turn curiosity into success by learning what it is, what to do with it, and how to use it successfully.",https://www.udemy.com/course/salesforcecom-new-user-training/,https://img-b.udemycdn.com/course/750x422/205270_aaec_14.jpg
PowerPoint Masterclass - Presentation Design & Animation,1406474,4.64,26426,4982,9 hours,English,Paid,Andrew Pach,7082242,1,128,2017-11-10,2022-09-01,3499.0,449.0,Intermediate Level,Office Productivity,PowerPoint,No,Microsoft PowerPoint presentation slides and animation. Microsoft PowerPoint 2016 2019 and 365 beginner to expert!,https://www.udemy.com/course/complete-powerpoint-presentation-design/,https://img-b.udemycdn.com/course/750x422/1406474_cadf_5.jpg
Microsoft Visio 13/16/19 Like a Boss - The Definitive Course,401708,4.52,25231,4883,7.5 hours,English,Paid,Brian Culp,10459800,1,110,2015-01-29,2021-01-04,3499.0,449.0,All Levels,Office Productivity,Microsoft Visio,Yes,100+ lessons. Always up to date. Boost your career by learning Microsoft Visio QUICKLY. FREE keyboard shortcuts guide.,https://www.udemy.com/course/visio-2013-like-a-boss/,https://img-b.udemycdn.com/course/750x422/401708_577d_17.jpg
Microsoft PowerPoint in 1 Hour : Introduction to PowerPoint,395700,4.58,16733,4873,1.5 hours,English,Paid,365 Careers,8280056,1,27,2015-01-24,2019-10-14,3299.0,449.0,All Levels,Office Productivity,PowerPoint,No,Start Using Microsoft PowerPoint with Confidence - Your Shortcut For Career Success,https://www.udemy.com/course/microsoft-powerpoint-in-2-hours-time-to-boost-your-career/,https://img-b.udemycdn.com/course/750x422/395700_212f_3.jpg
Excel Formulas & Functions - Find Answers in Your Excel Data,600086,4.55,25681,4736,1.5 hours,English,Paid,Steve McDonald,615874,1,20,2015-10-26,2021-10-28,2299.0,449.0,Beginner Level,Office Productivity,Excel Formulas and Functions,No,"Excel Training-How to Use Formulas and Functions in Excel Spreadsheets-Learn on Excel 2010, Excel 2013, or Excel 2016",https://www.udemy.com/course/excel-2010-formulas-and-functions-how-to-use-excel-tutorial/,https://img-b.udemycdn.com/course/750x422/600086_ea14_3.jpg
Master Microsoft Project 2016 - 6 PDUs,638292,4.6,20185,4666,6 hours,English,Paid,Joseph Phillips,8912846,1,89,2015-11-12,2022-01-04,3399.0,449.0,All Levels,Office Productivity,Microsoft Project,No,Microsoft Project 2016: Building an Effective Project Management Plan,https://www.udemy.com/course/microsoft-project-2016/,https://img-b.udemycdn.com/course/750x422/638292_6242_2.jpg
Mastering Microsoft 365 (2022) (was Mastering Office 365),904324,4.53,19310,4554,12.5 hours,English,Paid,Bigger Brains,956343,1,88,2016-07-14,2022-10-17,1699.0,449.0,All Levels,Office Productivity,Microsoft Office 365,Yes,"How To Take Full Advantage of Office 365: Your Modern, Collaborative Business Tools",https://www.udemy.com/course/mastering-office-365-2016/,https://img-b.udemycdn.com/course/750x422/904324_31fc_6.jpg
Time Management Training with Outlook,26089,4.53,13681,4545,2.5 hours,English,Paid,Learnit Anytime,232846,1,10,2012-10-17,,2299.0,449.0,All Levels,Office Productivity,Microsoft Outlook,Yes,"Outlook can do WAY more than you use it for. Learn tons of efficient workflow tips, tricks, and tools available. ",https://www.udemy.com/course/outlook-time-management/,https://img-b.udemycdn.com/course/750x422/26089_7e99_5.jpg
Microsoft Excel - Learn MS EXCEL For DATA Analysis,3011572,4.34,239632,4480,5 hours,English,Paid,Yassin Marco,24037506,1,30,2020-04-30,2022-04-11,2599.0,449.0,Beginner Level,Office Productivity,Excel,No,Excel: learn how Excel can be used for data analysis by creating excel project-excel app-other excel tools,https://www.udemy.com/course/microsoft-excel-learn-ms-excel-for-data-analysis/,https://img-b.udemycdn.com/course/750x422/3011572_33ad_2.jpg
Excel VBA Programming - The Complete Guide,1392410,4.65,65723,4466,18 hours,English,Paid,Boris Paskhaver,7947666,1,159,2018-04-18,2022-04-27,799.0,449.0,All Levels,Office Productivity,Excel VBA,No,"Automate your Microsoft Excel workflow, accelerate your productivity, and master programming with VBA! Beginners welcome",https://www.udemy.com/course/excel-vba-programming/,https://img-b.udemycdn.com/course/750x422/1392410_55f9_7.jpg
"Complete Google Workspace (G Suite), Beginner - Advanced",3044772,4.62,17029,4446,20 hours,English,Paid,Laurence Svekis and Paul Ogier,"5581552, 2555720",2,185,2020-06-17,2022-09-29,3499.0,449.0,All Levels,Office Productivity,Google Workspace (G Suite),Yes,"Google Docs, Google Sheets, Google Slides, Google Calendar, Google Drive, Gmail, Google Forms, Google Apps script etc",https://www.udemy.com/course/learn-gsuite/,https://img-b.udemycdn.com/course/750x422/3044772_6d55_4.jpg
Excel to Access: Intro to Microsoft Access for Excel Users,506788,4.63,18844,4060,10 hours,English,Paid,Bruce Myron,5013748,1,120,2015-08-14,2021-10-25,1699.0,449.0,All Levels,Office Productivity,Excel,No,"Learn Access quickly and understand how it works with Excel.  Master the basics of tables, queries, forms and reports.",https://www.udemy.com/course/import-excel-into-access/,https://img-b.udemycdn.com/course/750x422/506788_75b6.jpg
The Ultimate Microsoft Office 2016 Training Bundle,973394,4.17,19355,4056,72 hours,English,Paid,Simon Sez IT,254593,1,617,2016-10-25,2022-09-19,3499.0,449.0,All Levels,Office Productivity,Microsoft Office,No,"The Most Convenient Way to Boost Your Confidence And Learn MS Office 2016 Inside And Out—Quickly, No Travel or Classes.",https://www.udemy.com/course/the-ultimate-microsoft-office-2016-training-bundle/,https://img-b.udemycdn.com/course/750x422/973394_f5e7_4.jpg
Ultimate Excel VBA,63229,4.63,15553,3950,8.5 hours,English,Paid,Mark Talbert,247232,1,36,2013-09-05,2013-08-28,999.0,449.0,All Levels,Office Productivity,Excel VBA,No,Programming for the Business Professional,https://www.udemy.com/course/ultimate-excel-vba/,https://img-b.udemycdn.com/course/750x422/63229_bcbb_6.jpg
Microsoft Excel Beginner to Advance with Data Analysis,3057290,4.42,143427,3810,6 hours,English,Paid,Irfan Sharif ACA ACCA,6899648,1,73,2020-05-04,2022-06-04,3499.0,449.0,All Levels,Office Productivity,Excel,No,"Microsoft Excel A to Z with Excel Data Analysis, & Excel Dashboards. A complete MS Excel Beginner to Pro course!",https://www.udemy.com/course/getting-started-with-microsoft-excel/,https://img-b.udemycdn.com/course/750x422/3057290_6754_9.jpg
Microsoft Excel Pro Tips: Go from Beginner to Advanced Excel,1885612,4.59,24613,3805,10.5 hours,English,Paid,Maven Analytics and Chris Dutton,"75004102, 12951804",2,93,2018-10-30,2022-10-25,3499.0,449.0,All Levels,Office Productivity,Excel,Yes,"Master 75+ Excel tips to build advanced Excel skills: formulas, pivot tables, charts, data analysis & data visualization",https://www.udemy.com/course/microsoft-excel-pro-tips-for-power-users/,https://img-b.udemycdn.com/course/750x422/1885612_b008_9.jpg
The ultimate real-life Office 365 productivity course,1549562,4.45,8107,3703,3 hours,English,Paid,Ulrika Hedlund,686918,1,16,2018-10-12,2020-05-03,2299.0,449.0,All Levels,Office Productivity,Microsoft Office 365,No,Transition to a digital workplace and boost Office 365 productivity through real life storytelling and best practices,https://www.udemy.com/course/office365/,https://img-b.udemycdn.com/course/750x422/1549562_15c5_2.jpg
Google Cloud Productivity - Drive and Google's Office Suite,827712,4.58,13863,3613,7.5 hours,English,Paid,Joe Buchmann,10800850,1,49,2017-02-18,2019-07-23,1999.0,449.0,Beginner Level,Office Productivity,Google Drive,Yes,"The most complete course on Google Drive, Docs, Sheets, Slides and Forms. No prior knowledge required.",https://www.udemy.com/course/google-office-productivity/,https://img-b.udemycdn.com/course/750x422/827712_100d_2.jpg
Microsoft Excel 2013  Advanced. Online Excel Training Course,39292,4.5,44836,3581,10 hours,English,Paid,Infinite Skills,39032,1,128,2013-02-02,2017-01-09,2299.0,449.0,All Levels,Office Productivity,Excel,No,Master Advanced Excel 2013 Features. Become A Expert And Learn To Use Excel Like A Pro With This Advanced Excel Training,https://www.udemy.com/course/advanced-microsoft-excel-2013-online-excel-course/,https://img-b.udemycdn.com/course/750x422/39292_b3f3_9.jpg
Microsoft Excel -Basic Excel/ Advanced Excel Formulas,3338560,4.3,193438,3480,4.5 hours,English,Paid,Yassin Marco,24037506,1,34,2020-07-20,2022-04-11,2999.0,449.0,Beginner Level,Office Productivity,Excel,No,Learn more than 80+ Excel function/Excel formulas/Excel tips for Excel 2007 to Excel 2019 with Excel examples,https://www.udemy.com/course/microsoft-excel-basic-excel-advanced-excel-formulas/,https://img-b.udemycdn.com/course/750x422/3338560_f31f.jpg
Excel Interactive Dashboards and Data Analysis,1698420,4.61,8342,3410,5 hours,English,Paid,Ian Littlejohn,6319698,1,82,2018-06-09,2022-11-04,3399.0,449.0,All Levels,Office Productivity,Excel Dashboard,No,"Learn to create POWERFUL, INTERACTIVE dashboards in Excel in minutes with no coding",https://www.udemy.com/course/excel-interactive-dashboards-and-data-analysis/,https://img-b.udemycdn.com/course/750x422/1698420_0972_7.jpg
Learn SAP ABAP Objects - Online Training Course,86390,4.56,19413,3400,8.5 hours,English,Paid,Peter Moxon,251625,1,62,2013-09-01,2015-07-09,3299.0,449.0,All Levels,Office Productivity,SAP ABAP,No,"SAP ABAP Objects Programming Training With Peter Moxon, Study For Certification - Life Time Access + Updates!",https://www.udemy.com/course/abap-objects/,https://img-b.udemycdn.com/course/750x422/86390_fd29_7.jpg
Excel Dashboard and Data Analysis Masterclass,370474,4.6,17343,3264,12.5 hours,English,Paid,Andreas Exadaktylos,8297706,1,114,2014-12-18,2022-09-26,3499.0,449.0,All Levels,Office Productivity,Excel Dashboard,No,Create 6 Interactive Microsoft Excel Dashboards from Scratch (Excel Dashboard Templates Included) - 2021 Updated!,https://www.udemy.com/course/excel-charts-learn-everything-about-charts-with-excel-2013/,https://img-b.udemycdn.com/course/750x422/370474_2c34_7.jpg
Learn Microsoft Excel from A-Z: Beginner To Expert Course,3408664,4.62,102124,3171,13 hours,English,Paid,Juan E. Galvan and Skylar Bradshaw,"8864828, 74409174",2,154,2020-11-21,2020-12-03,3499.0,449.0,All Levels,Office Productivity,Excel,No,"Master pivot tables, formulas, macros, vba, data analysis and learn how to land your first job as an Excel expert!",https://www.udemy.com/course/microsoft-excel-from-a-z/,https://img-b.udemycdn.com/course/750x422/3408664_d515_4.jpg
The Ultimate QuickBooks Pro Training Bundle - 70+ Hours,128082,4.63,21089,3166,72 hours,English,Paid,Simon Sez IT,254593,1,754,2013-12-05,2022-11-05,3499.0,449.0,Beginner Level,Office Productivity,QuickBooks Pro,Yes,"Master QuickBooks Pro with this training bundle consisting of 9 courses, 70+ hours, and over 700 videos.",https://www.udemy.com/course/the-ultimate-quickbooks-pro-training-bundle/,https://img-b.udemycdn.com/course/750x422/128082_5026_6.jpg
Comprehensive Microsoft Word,119270,4.48,7910,3147,1.5 hours,English,Paid,Jordan Hudgens,82487,1,19,2013-12-07,2021-03-22,799.0,449.0,All Levels,Office Productivity,Microsoft Word,No,This comprehensive Microsoft Word training course will teach you how to design and customize professional documents.,https://www.udemy.com/course/comprehensive-microsoft-word/,https://img-b.udemycdn.com/course/750x422/119270_6cd1_5.jpg
Touch Typing Mastery - Learn to type correctly,1313518,4.46,12733,3060,1.5 hours,English,Paid,Thomas McDonald,12168916,1,13,2017-08-10,2020-05-12,1299.0,449.0,Beginner Level,Office Productivity,Typing,Yes,Increase your Productivity and Excel at touch typing - Maximize your Words per minute count,https://www.udemy.com/course/learning-to-touch-type/,https://img-b.udemycdn.com/course/750x422/1313518_0f74_3.jpg
Learn SAP Course - Online Beginner Training,41305,4.29,12373,3008,2 hours,English,Paid,Peter Moxon,251625,1,13,2013-02-13,2013-03-22,2899.0,449.0,Beginner Level,Office Productivity,SAP,No,Learn SAP with Peter Moxon - Ideal Beginner SAP Training Course! Unlimited Life Time Access & Fully Downloadable!,https://www.udemy.com/course/learn-sap/,https://img-b.udemycdn.com/course/750x422/41305_701b_8.jpg
Advanced PowerPoint Training,157542,4.53,15599,2917,7.5 hours,English,Paid,Taylor Croonquist,635739,1,82,2014-04-09,2021-11-23,3499.0,449.0,Intermediate Level,Office Productivity,PowerPoint,No,PowerPoint Training That Actually Works. NEW and UPDATED for Microsoft 365 (PowerPoint 2019).,https://www.udemy.com/course/powerpoint-speed-training/,https://img-b.udemycdn.com/course/750x422/157542_07d7_13.jpg
Getting Started With SharePoint Online,646452,4.38,12189,2891,3 hours,English,Paid,Robert Crane,16894202,1,24,2015-10-21,2017-12-27,1699.0,449.0,Beginner Level,Office Productivity,SharePoint,No,"This course will provide you instructions on using SharePoint Online, including Team Sites and OneDrive for Business.",https://www.udemy.com/course/gs-sp-online/,https://img-b.udemycdn.com/course/750x422/646452_53c1.jpg
Excel - Microsoft Excel Beginner to Advanced [2021],3103886,4.47,132896,2884,5.5 hours,English,Paid,Tamas Benko,30663248,1,24,2020-06-24,2021-01-05,1299.0,449.0,All Levels,Office Productivity,Excel,No,"Excel Course Online: Microsoft Excel From Beginner to Advanced, Ms Excel Formulas & Charts in Excel 2019/2021/Office 365",https://www.udemy.com/course/excel-beginner-to-advanced/,https://img-b.udemycdn.com/course/750x422/3103886_0b70_10.jpg
Master NEW Excel Functions in Office 365 & Office 2021,1974808,4.67,16755,2845,7 hours,English,Paid,Leila Gharani,14088122,1,91,2019-11-11,2022-09-14,3499.0,449.0,All Levels,Office Productivity,Excel Formulas and Functions,No,"Learn to Use Excel's NEW Functions (FILTER, UNIQUE, SORT, XLOOKUP...) to Dramatically Simplify the Work You Do in Excel.",https://www.udemy.com/course/excel-dynamic-arrays/,https://img-b.udemycdn.com/course/750x422/1974808_0835_3.jpg
The Microsoft Excel Course: Advanced Excel Training,994754,4.55,14933,2778,5.5 hours,English,Paid,365 Careers,8280056,1,79,2016-11-26,2022-05-26,3499.0,449.0,All Levels,Office Productivity,Excel,No,"Excel: Advanced Excel Formatting, Excel Functions, Excel Modeling in Practice: Hands-on!",https://www.udemy.com/course/the-power-modeling-bootcamp-advanced-excel-in-10-days/,https://img-b.udemycdn.com/course/750x422/994754_0338_4.jpg
SAP : Supply Chain Logistics in R/3,475250,4.2,14346,2727,20.5 hours,English,Paid,Abdul Maulud,12257042,1,142,2015-04-17,2022-01-03,3499.0,449.0,All Levels,Office Productivity,Supply Chain,Yes,Everything you need to know about SAP Supply Chain Logistics and Transportation in one easy place,https://www.udemy.com/course/sap-supply-chain-logistics-in-r3/,https://img-b.udemycdn.com/course/750x422/475250_064b_5.jpg
Eye-catching presentations using PowerPoint 2010,48098,4.52,7773,2636,1 hour,English,Paid,Ulrika Hedlund,686918,1,14,2013-04-14,2013-04-18,799.0,449.0,All Levels,Office Productivity,PowerPoint,No,Improve your presentation skills and learn to effectively use PowerPoint 2010 to create eye-catching presentations.,https://www.udemy.com/course/eye-catching-presentations-using-microsoft-powerpoint-2010/,https://img-b.udemycdn.com/course/750x422/48098_62e0_9.jpg
Microsoft 365 Ultimate Guide,2853162,4.1,188238,2565,22.5 hours,English,Paid,Learn Tech Plus,14836466,1,506,2020-03-30,2022-11-07,3499.0,449.0,All Levels,Office Productivity,Microsoft Office 365,No,Everything you need to know about Microsoft 365 for 2022,https://www.udemy.com/course/learn-microsoft-office-365/,https://img-b.udemycdn.com/course/750x422/2853162_5088_3.jpg
Excel Deep Dive: Pivot Tables Workshop,18212,4.52,12449,2558,1.5 hours,English,Paid,Alex Mozes,190805982,1,31,2012-05-24,2019-08-26,3299.0,449.0,Intermediate Level,Office Productivity,Pivot Tables,No,Excel data mastery is possible! Learn how to use pivot tables in excel and learn how to use pivot tables to get a raise,https://www.udemy.com/course/excel-pivot-table/,https://img-b.udemycdn.com/course/750x422/18212_8a1f_8.jpg
The Complete SAP S/4HANA Bootcamp 2022,3714252,4.45,92470,2537,5.5 hours,English,Paid,George Boyle,145045054,1,106,2020-12-19,2022-04-25,3499.0,449.0,All Levels,Office Productivity,SAP,No,"The most complete course available on SAP ERP and S4 HANA. 6+ hours of videos, activities, demos, quizzes, & more",https://www.udemy.com/course/sap-s4-hana/,https://img-b.udemycdn.com/course/750x422/3714252_434f.jpg
Microsoft Excel 2010: Advanced Training,9385,4.4,75574,2481,8.5 hours,English,Paid,Infinite Skills,39032,1,135,2011-09-08,2017-01-09,2299.0,449.0,All Levels,Office Productivity,Excel,No,Master Advanced Excel 2010 Features. Become A Expert And Learn To Use Excel Like A Pro With This Advanced Excel Training,https://www.udemy.com/course/advanced-excel/,https://img-b.udemycdn.com/course/750x422/9385_55cb_14.jpg
Microsoft Access VBA for Non Programmers - YOU Can Do This!,421532,4.74,18680,2466,8.5 hours,English,Paid,Bruce Myron,5013748,1,99,2015-03-10,2021-10-25,2299.0,449.0,All Levels,Office Productivity,Access VBA,Yes,Microsoft Access VBA can be learned quickly even if you've never done programming!  Make complex jobs easy with VBA!,https://www.udemy.com/course/access-vba-for-nonprogrammers-increase-your-earning-power/,https://img-b.udemycdn.com/course/750x422/421532_4af2_6.jpg
Effective use of Outlook 2013,301854,4.58,7486,2449,1.5 hours,English,Paid,Ulrika Hedlund,686918,1,13,2014-09-24,2015-11-25,799.0,449.0,All Levels,Office Productivity,Microsoft Outlook,No,Save time and become more organized with better work methods and more effective use of Microsoft Outlook 2013. ,https://www.udemy.com/course/effectiveoutlook2013/,https://img-b.udemycdn.com/course/750x422/301854_a16d.jpg
Power BI Master Class - Query Editor [2022 Edition],1626968,4.67,9143,2439,3 hours,English,Paid,Ian Littlejohn,6319698,1,38,2018-05-22,2022-03-07,3399.0,449.0,All Levels,Office Productivity,Microsoft Power BI,No,"Learn how to import, transform and prepare data using the Query Editor in Microsoft Power BI",https://www.udemy.com/course/power-bi-master-class-consume-and-transform-data/,https://img-b.udemycdn.com/course/750x422/1626968_e605_11.jpg
200+ SQL Interview Questions,994076,4.32,18420,2416,2.5 hours,English,Paid,Amarnath Reddy,10317106,1,45,2016-10-31,2017-01-12,3399.0,449.0,All Levels,Office Productivity,SQL,No,Prepare for an SQL Developer Interview with these 200+ Real World SQL Questions and Practical Answers,https://www.udemy.com/course/sql-interview-questions/,https://img-b.udemycdn.com/course/750x422/994076_3f19_3.jpg
Microsoft Excel 2010 Course Beginners/ Intermediate Training,9287,4.5,69265,2362,9.5 hours,English,Paid,Infinite Skills,39032,1,126,2011-08-24,2017-01-09,2299.0,449.0,All Levels,Office Productivity,Excel,No,Learn to Invoke the Power of Microsoft Excel in easy to follow stages,https://www.udemy.com/course/excel-tutorial/,https://img-b.udemycdn.com/course/750x422/9287_d093_15.jpg
Learn Microsoft Word 2016 For Beginners - Basics to Advanced,919934,4.66,8895,2356,7.5 hours,English,Paid,Simon Sez IT,254593,1,91,2016-09-22,2022-01-20,2899.0,449.0,Beginner Level,Office Productivity,Microsoft Word,No,Become a Word 2016 power user. We start at the very beginning progressing with more than 80 helpful videos.,https://www.udemy.com/course/learn-microsoft-word-2016-for-beginners-training/,https://img-b.udemycdn.com/course/750x422/919934_0300_3.jpg
course_title,course_id,course_avg_ratings,num_course_subscribers,num_course_reviews,course_length,course_language,course_type,course_instructor,course_instructor_id,num_course_instructor,num_course_lectures,course_publsihed_date,course_updated_date,course_list_price_inr,course_current_price_inr,course_instructional_level,course_category,course_label,is_course_bestseller,course_headline,course_url,course_image_url
