course_title,course_id,course_avg_ratings,num_course_subscribers,num_course_reviews,course_length,course_language,course_type,course_instructor,course_instructor_id,num_course_instructor,num_course_lectures,course_publsihed_date,course_updated_date,course_list_price_inr,course_current_price_inr,course_instructional_level,course_category,course_label,is_course_bestseller,course_headline,course_url,course_image_url
Deep Learning Prerequisites: The Numpy Stack in Python (V2+),980086,4.7,246121,20331,6 hours,English,Paid,Lazy Programmer Inc.,14266988,1,51,2016-10-12,2022-11-02,799.0,449.0,All Levels,Business,NumPy,Yes,"The Numpy, Scipy, Pandas, and Matplotlib stack: prep for deep learning, machine learning, and artificial intelligence",https://www.udemy.com/course/deep-learning-prerequisites-the-numpy-stack-in-python/,https://img-b.udemycdn.com/course/750x422/980086_196d_2.jpg
The Complete Shopify Aliexpress Dropship course,1153034,4.7,102495,20151,8 hours,English,Paid,Tim Sharp,27743306,1,90,2017-04-19,2022-11-02,3499.0,449.0,Beginner Level,Business,Dropshipping,Yes,"In 2023, secure your financial future, by building a highly profitable Shopify dropshipping business from home",https://www.udemy.com/course/the-complete-shopify-aliexpress-dropship-course/,https://img-b.udemycdn.com/course/750x422/1153034_ec75_3.jpg
How to Manage & Influence Your Virtual Team,110240,4.49,50972,20101,3 hours,English,Paid,Hassan Osman,2234938,1,38,2013-11-03,2022-04-05,3499.0,449.0,All Levels,Business,Management Skills,No,Learn step-by-step tips that help you get things done with your virtual team by increasing trust and accountability,https://www.udemy.com/course/virtual-teams/,https://img-b.udemycdn.com/course/750x422/110240_9cb3_8.jpg
The Complete Communication Skills Master Class for Life,1802404,4.51,136048,20004,31 hours,English,Paid,TJ Walker,2565950,1,601,2018-07-21,2022-09-30,3499.0,449.0,All Levels,Business,Communication Skills,Yes,"Communication Skills for Persuasion, Assertiveness and All Business Communication Needs",https://www.udemy.com/course/the-complete-communication-skills-master-class-for-life/,https://img-b.udemycdn.com/course/750x422/1802404_48e9_2.jpg
"Security Awareness Training, Internet Security for Employees",1361726,4.49,38660,19403,1 hour,English,Paid,Roy Davis,6715436,1,31,2017-11-13,2022-07-02,3399.0,449.0,Beginner Level,Business,Cyber Security Awareness,No,"Basic security awareness guide on Internet security and privacy to help keep you, your home, and your employer safe.",https://www.udemy.com/course/security-awareness-training-internet-security-for-everyone/,https://img-b.udemycdn.com/course/750x422/1361726_508a_2.jpg
Blockchain A-Z™: Learn How To Build Your First Blockchain,1594488,4.6,108439,19325,14.5 hours,English,Paid,Hadelin de Ponteves and Kirill Eremenko and Ligency I Team and Ligency Team,"22113450, 2364054, 27129696, 150405524",4,97,2018-03-24,2022-11-07,3499.0,449.0,All Levels,Business,Blockchain,Yes,Harness the power of the most disruptive technology since the internet through real life examples! Master Blockchain Now,https://www.udemy.com/course/build-your-blockchain-az/,https://img-b.udemycdn.com/course/750x422/1594488_69b9.jpg
"CAPM Exam Prep Seminar - PMBOK Guide, Sixth Edition",1411586,4.64,62203,19301,23.5 hours,English,Paid,Joseph Phillips,8912846,1,284,2017-12-23,2022-04-22,3499.0,449.0,All Levels,Business,CAPM Certified Associate in Project Management,Yes,Pass the CAPM and Earn 25 Contact Hours to Qualify for the CAPM Exam,https://www.udemy.com/course/capm-pmbok6/,https://img-b.udemycdn.com/course/750x422/1411586_8ea2_3.jpg
Power BI A-Z: Hands-On Power BI Training For Data Science!,1007240,4.44,99958,19251,4.5 hours,English,Paid,Kirill Eremenko and Ligency I Team and Ligency Team,"2364054, 27129696, 150405524",3,43,2016-11-09,2022-11-07,3499.0,449.0,All Levels,Business,Microsoft Power BI,No,Learn Microsoft Power BI for Data Science and Data Analytics. Build visualizations and BI reports with Power BI Desktop,https://www.udemy.com/course/mspowerbi/,https://img-b.udemycdn.com/course/750x422/1007240_c694.jpg
"Creativity, Design Thinking, and Innovation for Business",1355158,4.49,54787,18845,3 hours,English,Paid,Joeel & Natalie Rivera and Transformation Services,"988786, 62486662",2,42,2017-09-25,2022-11-04,3499.0,449.0,All Levels,Business,Creativity,Yes,Creativity that Create an Innovative Corporate Culture Using Design Thinking & Problem Solving for the Workplace,https://www.udemy.com/course/creativity-and-innovation-for-business/,https://img-b.udemycdn.com/course/750x422/1355158_33a4_2.jpg
Writing With Flair: How To Become An Exceptional Writer,196152,4.56,133036,18693,7.5 hours,English,Paid,Shani Raja,1681918,1,80,2014-04-30,2022-09-04,3499.0,449.0,All Levels,Business,Writing,Yes,"Ex-Wall Street Journal Editor Teaches How To Write With Style, Confidence & Impact",https://www.udemy.com/course/writing-with-flair-how-to-become-an-exceptional-writer/,https://img-b.udemycdn.com/course/750x422/196152_331b_3.jpg
Robotic Process Automation - RPA Overview,1340842,4.48,52205,18551,2.5 hours,English,Paid,Bryan Lamb,680673,1,25,2017-09-06,2021-10-29,3399.0,449.0,Beginner Level,Business,RPA Robotic Process Automation,No,Get the RPA big picture from a top-ranked UiPath MVP!,https://www.udemy.com/course/robotic-process-automation/,https://img-b.udemycdn.com/course/750x422/1340842_f36d_8.jpg
Make Meetings Work & Tackle Time Management Troubles,484488,4.43,35778,18443,1 hour,English,Paid,Eleventure Team,11204878,1,30,2015-04-30,2015-04-30,799.0,449.0,All Levels,Business,Time Management,No,Manage your time and conduct the best meeting possible with these techniques and goals.  ,https://www.udemy.com/course/make-meetings-work-tackle-time-management-troubles/,https://img-b.udemycdn.com/course/750x422/484488_d283.jpg
Think Strategically and Make Your Ideas a Reality,2124810,4.56,31421,17834,1.5 hours,English,Paid,Antonio Nieto-Rodriguez,61878164,1,33,2019-02-13,2019-02-25,799.0,799.0,Beginner Level,Business,Strategic Thinking,Yes,"Understand the essentials of decision making, strategic thinking and project implementation success.",https://www.udemy.com/course/think-strategically-and-make-your-ideas-a-reality/,https://img-b.udemycdn.com/course/750x422/2124810_d57a.jpg
CHANGE MANAGEMENT FOR ORGANIZATIONS: Drive Strategic Results,2266662,4.43,35291,16879,1 hour,English,Paid,Vicki Hart,67004326,1,29,2019-06-21,2020-10-09,2899.0,449.0,All Levels,Business,Change Management,Yes,"Lead change using leadership alignment, stakeholder engagement, culture assessment, communication, and training.",https://www.udemy.com/course/change-management-for-organizations/,https://img-c.udemycdn.com/course/750x422/2266662_75e0.jpg
Data Warehouse Fundamentals for Beginners,2752048,4.49,60454,16191,5 hours,English,Paid,Alan Simon,99878770,1,68,2020-03-04,2020-03-02,1999.0,449.0,Beginner Level,Business,Data Warehouse,No,Best Practices and Concepts for Architecture and Dimensional Design,https://www.udemy.com/course/data-warehouse-fundamentals-for-beginners/,https://img-c.udemycdn.com/course/750x422/2752048_7ce2.jpg
Business Model Innovation: Differentiate & Grow Your Company,1030316,4.6,48019,16106,4 hours,English,Paid,Paul Nekh. | Business | Innovation | Video and Olena T. (FR),"15309000, 22079974",2,67,2017-04-20,2022-11-02,3499.0,449.0,All Levels,Business,Innovation,Yes,Use these simple innovation strategies for your business model to accelerate the growth of your business,https://www.udemy.com/course/disruptive-innovation-business-model-startup/,https://img-c.udemycdn.com/course/750x422/1030316_c58a_3.jpg
"Leadership: How to Influence, Inspire and Impact as a Leader",1362218,4.5,40453,16011,1.5 hours,English,Paid,Life Progression Project and Lorraine Wiseman,"18711242, 33151704",2,57,2017-10-03,2020-06-11,3499.0,449.0,All Levels,Business,Leadership,No,"Leading Others Using Effective Leadership Methods That'll Get You Results! Influence, Inspire & Impact as a Leader",https://www.udemy.com/course/leadership-influence-everyone/,https://img-c.udemycdn.com/course/750x422/1362218_70a6_8.jpg
