course_title,course_id,course_avg_ratings,num_course_subscribers,num_course_reviews,course_length,course_language,course_type,course_instructor,course_instructor_id,num_course_instructor,num_course_lectures,course_publsihed_date,course_updated_date,course_list_price_inr,course_current_price_inr,course_instructional_level,course_category,course_label,is_course_bestseller,course_headline,course_url,course_image_url
Self Hypnosis Mastery: Hypnosis for Personal Development,1781738,4.58,10316,1445,12.5 hours,English,Paid,Steven Burns,26860270,1,109,2018-07-10,2022-09-13,3499.0,449.0,All Levels,Lifestyle,Self-Hypnosis,Yes,Master Self Hypnosis; Tap into the Power of your Unconscious Mind; Achieve more of your Colossal Potential.,https://www.udemy.com/course/self-hypnosis-mastery-hypnosis-for-personal-development/,https://img-c.udemycdn.com/course/750x422/1781738_bdc5_3.jpg
Science-Based Dog Training (with Feeling) - All 3 Days,52115,4.47,11487,1433,23 hours,English,Paid,Ian Dunbar,9330,1,37,2013-07-10,2016-01-13,3499.0,449.0,All Levels,Lifestyle,Dog Training,No,Learn effective and enjoyable dog training methods that are science-based and ready for real-world dog training.,https://www.udemy.com/course/science-based-dog-training-with-feeling-3days/,https://img-c.udemycdn.com/course/750x422/52115_7cf9_7.jpg
How to Draw Heads - Step by Step - From Any Angle,1464336,4.61,8863,1427,15.5 hours,English,Paid,Robert Marzullo,19431478,1,86,2018-01-17,2022-09-13,3499.0,449.0,All Levels,Lifestyle,Drawing,No,This course will teach you how to draw male and female comic style heads in a variety of ways.,https://www.udemy.com/course/how-to-draw-heads-step-by-step-from-any-angle/,https://img-c.udemycdn.com/course/750x422/1464336_379e.jpg
The Art & Science of Drawing / SHADING FUNDAMENTALS,1324548,4.57,13052,1417,1.5 hours,English,Paid,Brent Eviston,27988174,1,5,2017-09-04,2017-09-02,1499.0,449.0,All Levels,Lifestyle,Drawing,Yes,Learn how to draw using dramatic light and shadow.,https://www.udemy.com/course/the-art-science-of-drawing-shading-fundamentals/,https://img-c.udemycdn.com/course/750x422/1324548_8935_2.jpg
Jewelry Making: Wire Wrapping for Beginners,317978,4.7,8625,1414,2.5 hours,English,Paid,Jessica Barst,1016086,1,46,2015-02-17,2021-03-10,1699.0,449.0,Beginner Level,Lifestyle,Jewelry Making,Yes,"Learn to make beautiful handmade wire and gemstone jewellery to wear, give, or sell!",https://www.udemy.com/course/jewelry-making-wire-wrapped-jewelry-for-beginners/,https://img-c.udemycdn.com/course/750x422/317978_cc81_3.jpg
"Natural Beauty: How to Make Lotions, Creams and Body Butters",1465170,4.4,6541,1398,3.5 hours,English,Paid,Jennifer Schroeder,6518514,1,69,2018-01-06,2020-11-23,2699.0,449.0,Beginner Level,Lifestyle,Beauty,No,How to create your own natural skincare lotions harnessing the power of healing plants for natural beauty and wellness,https://www.udemy.com/course/natural-beauty-how-to-make-lotionscreams-and-body-butters/,https://img-c.udemycdn.com/course/750x422/1465170_295f.jpg
How to Improve Your Figure Drawing - Step by Step,859702,4.5,12685,1370,7.5 hours,English,Paid,Robert Marzullo,19431478,1,35,2016-06-02,2020-09-24,3499.0,449.0,Beginner Level,Lifestyle,Figure Drawing,No,Learn how to draw the human figure like a professional with these fundamental step by step techniques.,https://www.udemy.com/course/how-to-improve-your-figure-drawing-step-by-step/,https://img-c.udemycdn.com/course/750x422/859702_a510.jpg
"Makeup Artistry Basic to Masterclass , Online Makeup Course",3193072,4.54,7032,1359,6.5 hours,English,Paid,Hajar Beauty Academy,69233482,1,159,2020-07-11,2022-09-05,3399.0,449.0,All Levels,Lifestyle,Makeup Artistry,Yes,"Daily make up and evening makeup on different skin tones, eye shapes & face shape, online makeup courses , Makeup artist",https://www.udemy.com/course/makeup-artistry-from-basic-to-masterclass/,https://img-c.udemycdn.com/course/750x422/3193072_2d3c_2.jpg
Certified: The Definitive Guide To The Akashic Records,3203920,4.71,5431,1342,2 hours,English,Paid,Julian Jenkins,56808592,1,16,2020-08-06,2022-10-18,3399.0,449.0,All Levels,Lifestyle,Akashic Records,Yes,"Read Your Akashic Records & Access The Akashic Archive, Your Book Of The Soul To Unlock Your  True Spiritual Journey",https://www.udemy.com/course/certified-the-definitive-guide-to-the-akashic-records/,https://img-c.udemycdn.com/course/750x422/3203920_4b5f_2.jpg
Complete Chess Training by a Chess Grandmaster,523894,4.3,30663,1333,1 hour,English,Paid,Igor Smirnov,13379968,1,7,2015-07-10,2015-08-10,3399.0,449.0,All Levels,Lifestyle,Chess,No,Chess: Secrets of Strong Chess Players explored,https://www.udemy.com/course/the-secret-of-strong-players/,https://img-c.udemycdn.com/course/750x422/523894_e29d_3.jpg
