course_title,course_id,course_avg_ratings,num_course_subscribers,num_course_reviews,course_length,course_language,course_type,course_instructor,course_instructor_id,num_course_instructor,num_course_lectures,course_publsihed_date,course_updated_date,course_list_price_inr,course_current_price_inr,course_instructional_level,course_category,course_label,is_course_bestseller,course_headline,course_url,course_image_url
English Grammar tenses & structures,1372914,4.19,206800,3123,1 hour,English,Paid,Ustazy Online courses experts,26278712,1,23,2017-12-06,2022-10-22,799.0,449.0,Intermediate Level,Teaching & Academics,English Grammar,No,Be an expert in the English grammar tenses and structures ( Active & Passive ).,https://www.udemy.com/course/english-grammar-course-tenses-structures/,https://img-c.udemycdn.com/course/750x422/1372914_9c10.jpg
Arabic language | The comprehensive course - Learn modern,260490,4.46,21997,3122,23 hours,English,Paid,Fadi G. C.,2317408,1,179,2014-07-23,2022-05-03,3499.0,449.0,All Levels,Teaching & Academics,Arabic Language,No,"So you are already learning Arabic or willing to ? Perfect , This is where i'm going to boost your Arabic skills ;)",https://www.udemy.com/course/arabic-a21/,https://img-c.udemycdn.com/course/750x422/260490_ee05_6.jpg
Paul and His Letter to the Philippians: Small Group Edition,1868042,4.85,42026,3045,5.5 hours,English,Paid,N.T. Wright and David P. Seemuth and Jennifer Loop,"12052166, 7121264, 42899032",3,63,2019-04-11,2021-06-03,4299.0,4299.0,All Levels,Teaching & Academics,The Bible,No,Join Prof. N.T. Wright to study one of the most joyful and delightful books in the New Testament.,https://www.udemy.com/course/paul-and-his-letter-to-the-philippians-small-group-edition/,https://img-c.udemycdn.com/course/750x422/1868042_7a9d_4.jpg
English Speaking Patterns Mastery: Upgrade your English,1037886,4.55,20739,3028,5.5 hours,English,Paid,Anthony Kelleher,8910694,1,59,2016-12-20,2022-02-04,1699.0,449.0,All Levels,Teaching & Academics,English Language,No,"Learn English patterns through lectures and listening and speaking practice, so you can confidently speak English",https://www.udemy.com/course/english-speaking-patterns-mastery-upgrade-your-english/,https://img-c.udemycdn.com/course/750x422/1037886_ea21_3.jpg
Mastering IELTS Writing: Task 2 (Band 9 Model Answers),1439914,4.77,16933,2965,14 hours,English,Paid,The IELTS Teacher,6394076,1,37,2018-01-08,2022-10-24,3399.0,649.0,All Levels,Teaching & Academics,IELTS,No,Fifteen full-length model essay walkthroughs looking at all question types (Academic and GT) of IELTS Writing Task 2.,https://www.udemy.com/course/mastering-ielts-writing-task-2-band-9-model-answers/,https://img-c.udemycdn.com/course/750x422/1439914_ab85_6.jpg
Complete English Course: Learn English Language | Beginners,1022822,4.29,22187,2922,9 hours,English,Paid,AbcEdu Online,23835596,1,45,2016-12-08,2021-05-22,799.0,449.0,Beginner Level,Teaching & Academics,English Language,No,"Learn English for Beginners (A1->A2+) with a Native teacher: English Speaking, English Grammar, English Pronunciation",https://www.udemy.com/course/english-course-for-beginners/,https://img-c.udemycdn.com/course/750x422/1022822_7a28_16.jpg
3 Minute German - Course 1 | Language lessons for beginners,943496,4.68,10929,2897,4.5 hours,English,Paid,Kieran Ball,20021860,1,100,2016-08-29,2022-11-02,3499.0,449.0,Beginner Level,Teaching & Academics,German Language,No,Learn to speak German you can use in everyday real-world situations - all in just 3-minute chunks!,https://www.udemy.com/course/3-minute-german-full-course-1/,https://img-c.udemycdn.com/course/750x422/943496_b2cf_3.jpg
3 Minute Spanish - Course 1 | Language lessons for beginners,970084,4.63,11405,2858,5.5 hours,English,Paid,Kieran Ball,20021860,1,110,2016-10-02,2022-11-02,3499.0,449.0,Beginner Level,Teaching & Academics,Spanish Language,No,Learn to speak Spanish you can use in everyday real-world situations - all in just 3-minute chunks! | Complete course,https://www.udemy.com/course/3-minute-spanish-full-course-1/,https://img-c.udemycdn.com/course/750x422/970084_d178_3.jpg
Learn Social Psychology - The Self & Self-Esteem,543210,4.48,9412,2797,1 hour,English,Paid,"Andrew Luttrell, Ph.D.",12056666,1,18,2015-07-07,2019-09-15,799.0,449.0,Beginner Level,Teaching & Academics,Social Psychology,No,"Understand Psychology for Personal Development, Self-Discovery, Business, Entrepreneurship, and Team-Building",https://www.udemy.com/course/social-psychology-self-esteem/,https://img-c.udemycdn.com/course/750x422/543210_e8b4_2.jpg
Train the Trainer Virtual: Virtual Training Master Class,312934,4.45,9293,2794,7 hours,English,Paid,Jason Teteak,1113082,1,37,2014-10-22,2020-09-23,3499.0,449.0,All Levels,Teaching & Academics,Train the Trainer,No,"Lead Effective Online, Virtual Training Sessions that Create Excitement, Motivation, Attention and Retention.",https://www.udemy.com/course/virtual-training-effective-methods-for-online-training/,https://img-c.udemycdn.com/course/750x422/312934_6842_8.jpg
