course_title,course_id,course_avg_ratings,num_course_subscribers,num_course_reviews,course_length,course_language,course_type,course_instructor,course_instructor_id,num_course_instructor,num_course_lectures,course_publsihed_date,course_updated_date,course_list_price_inr,course_current_price_inr,course_instructional_level,course_category,course_label,is_course_bestseller,course_headline,course_url,course_image_url
GarageBand Masterclass: GarageBand for Music Production,786240,4.71,31608,1187,5 hours,English,Paid,"Jeremy Deighan - 265,000+ Students and Concept Courses ⁯⁯⁯⁯⁯","12589212, 34003842",2,64,2016-03-11,2018-11-21,5200.0,649.0,All Levels,Music,GarageBand,Yes,"Learn GarageBand for music production, music composition, music mixing, audio production, songwriting, and so much more!",https://www.udemy.com/course/garageband-course/,https://img-c.udemycdn.com/course/750x422/786240_eb69_3.jpg
StichMethod Blues Master Class Part 1.,1149658,4.55,3845,1172,1.5 hours,English,Paid,Ian Stich,29458912,1,6,2017-03-27,2017-03-24,1999.0,1999.0,Intermediate Level,Music,Blues Guitar,No,Finding a Teacher who Can REALLY EXPLAIN the Guitar is Rare... This will NOT Disappoint.,https://www.udemy.com/course/stichmethod-blues-master-class-part-1/,https://img-c.udemycdn.com/course/750x422/1149658_87eb_3.jpg
Music Composition with the Piano: Ultimate Keyboard Theory,1592532,4.72,6202,1151,8 hours,English,Paid,Jack Vaughan,32182808,1,109,2018-08-10,2020-09-04,2299.0,649.0,All Levels,Music,Music Composition,No,"Music Composition - The Ultimate Guide to Piano, Chords & Music Theory for Producers, Film Composers & Songwriters.",https://www.udemy.com/course/piano-keyboard-music-composition/,https://img-c.udemycdn.com/course/750x422/1592532_46a6_3.jpg
Music Production with Presonus Studio One,1128722,4.62,4486,1145,2 hours,English,Paid,Gary Hiebner,29992078,1,35,2017-03-13,2022-01-07,2299.0,649.0,Beginner Level,Music,Presonus,No,This course takes an in depth look at how you can produce and write a song with Presonus Studio One,https://www.udemy.com/course/produce-your-first-song-in-studio-one/,https://img-c.udemycdn.com/course/750x422/1128722_93a3_3.jpg
"Ableton Certified Training: Ableton Live 11 (Part 1, 2, & 3)",3968950,4.56,9345,1126,9 hours,English,Paid,Jason Allen,913001,1,142,2021-04-12,2022-04-12,3099.0,649.0,All Levels,Music,Ableton Live,No,"Official Parts 1, 2, and 3 from Ableton Certified Training Curriculum and Training J. Anthony Allen",https://www.udemy.com/course/ableton-live-11-masterclass/,https://img-c.udemycdn.com/course/750x422/3968950_7120_6.jpg
Logic Pro X 101 Masterclass - Logic Pro Music Production,1633746,4.56,9221,1122,47.5 hours,English,Paid,Martin Svensson and Music-Prod Education,"7830052, 49660372",2,334,2018-04-11,2022-11-06,5200.0,649.0,All Levels,Music,Logic Pro,No,"Learn How To Create 10 Full Tracks With Logic Pro X From Scratch in This Logic Pro X Masterclass, Project Files Included",https://www.udemy.com/course/logic-pro-x-manual-101-complete-masterclass/,https://img-c.udemycdn.com/course/750x422/1633746_c2c0.jpg
Pianoforall - 'Classics By Ear' - Erik Satie,2004668,4.87,10309,1114,4 hours,English,Paid,Robin Hall,5753906,1,36,2018-11-18,2018-12-23,5200.0,699.0,All Levels,Music,Piano,No,An incredible new way to learn classical piano - from the creator of best selling piano course Pianoforall,https://www.udemy.com/course/pianoforall-classics-by-ear-erik-satie/,https://img-c.udemycdn.com/course/750x422/2004668_696d_2.jpg
Learn How to Make Electronic Music with Cubase,560664,4.42,5403,1090,6.5 hours,English,Paid,Max Porcelli,9372370,1,116,2015-12-08,2022-05-24,3399.0,649.0,All Levels,Music,Music Production,Yes,Learn How to Create an Electronic Track from A to Z - a Comprehensive Guide to Using Cubase for Your Productions!,https://www.udemy.com/course/jumpstart-your-music-production-career-with-cubase/,https://img-c.udemycdn.com/course/750x422/560664_03af_8.jpg
Music Production in Ableton Live 9 - The Complete Course!,981502,4.35,9271,1084,8.5 hours,English,Paid,Tomas George and Digital Music Masters,"23566298, 45765646",2,105,2016-11-21,2022-09-01,3499.0,449.0,All Levels,Music,Ableton Live,No,"Join Successful students in this Music Production course for Creating, Recording + Performing Music with Ableton Live 9",https://www.udemy.com/course/abletonlive/,https://img-c.udemycdn.com/course/750x422/981502_f67c_8.jpg
Ultimate Sound Design Complete: Mastering Sound Design,2899228,4.67,7796,1082,7.5 hours,English,Paid,Jason Allen,913001,1,112,2020-03-25,2022-04-12,2999.0,649.0,All Levels,Music,Sound Design,Yes,"Master sound design for music production, game audio development, film scoring, composition, and more!",https://www.udemy.com/course/ultimate-sound-design/,https://img-c.udemycdn.com/course/750x422/2899228_1c48_4.jpg
Learn Compression & Dynamics Processing: The Complete Guide!,404741,4.72,7125,1072,7 hours,English,Paid,Signature Sound and Ian Sutton,"1249976, 2021908",2,31,2015-01-27,2015-06-09,3399.0,649.0,All Levels,Music,Audio Compression,Yes,"Learn everything you need to know about compression, which can take an OK recording/mix & make it a great recording/mix.",https://www.udemy.com/course/compression/,https://img-c.udemycdn.com/course/750x422/404741_6c76.jpg
Beginner Blues Guitar Lessons Rhythm: Corey Congilio,3566663,4.69,3782,1058,3.5 hours,English,Paid,Corey Congilio and Erich Andreas,"107798268, 603974",2,31,2020-11-19,2020-12-22,2299.0,649.0,Beginner Level,Music,Blues Guitar,No,"Rhythm Guitar Lessons: Barre Chords, Shuffle, 12 Bar-Blues, Strumming Electric Guitar or Acoustic Guitar",https://www.udemy.com/course/beginning-blues-rhythm-guitar/,https://img-c.udemycdn.com/course/750x422/3566663_31ad_2.jpg
Master Guitar In 90 Days: Step-By-Step Lessons For Beginners,667186,4.15,8393,1056,25 hours,English,Paid,Music Matchr,17536578,1,118,2016-08-29,2020-11-13,5200.0,649.0,Beginner Level,Music,Guitar,No,"Learn guitar from the ground up. Prevent bad habits and get fast results. Made for beginners, taught by experts.",https://www.udemy.com/course/rockstar-guitar-90-day-challenge/,https://img-c.udemycdn.com/course/750x422/667186_6d70_5.jpg
Breathing Bootcamp for Singers,2180630,4.8,2401,1043,5 hours,English,Paid,Eric Arceneaux,972418,1,41,2019-01-29,2019-08-11,3299.0,3299.0,All Levels,Music,Voice Training,Yes,"Sing With Power, Beauty, and Control!",https://www.udemy.com/course/breathing-bootcamp-for-singers/,https://img-c.udemycdn.com/course/750x422/2180630_9c9b_3.jpg
Learn to Play Clarinet: Beginner to Pro in Under Five Hours,338926,4.75,4092,1017,4.5 hours,English,Paid,MusicProfessor Online Music Lessons,3880294,1,83,2015-01-01,2022-07-11,2299.0,449.0,Beginner Level,Music,Clarinet,Yes,"Master the art of Clarinet!  Cover a year's worth of private lessons in just a few hours, for a fraction of the cost.",https://www.udemy.com/course/clarinet-a-beginners-guide/,https://img-c.udemycdn.com/course/750x422/338926_01cd_4.jpg
Fingerstyle Guitar STEP BY STEP: Learn Songs & Arrangements,1803784,4.82,5008,1004,13.5 hours,English,Paid,Nir Mehlman,35124344,1,427,2018-11-22,2022-10-24,5200.0,649.0,All Levels,Music,Fingerstyle Guitar,No,Learn To Play Fingerstyle Guitar! A practical learning method with REAL well-known songs and arrangements,https://www.udemy.com/course/fingerstyle-guitar-step-by-step/,https://img-c.udemycdn.com/course/750x422/1803784_3c42_2.jpg
Piano for Singer/Songwriters | Write Songs and Perform Live!,658276,4.7,8309,999,3 hours,English,Paid,Musicians Inspired,13842688,1,42,2015-11-12,2018-01-03,3399.0,649.0,Beginner Level,Music,Piano,No,"Perform and sing your favorite songs on the piano! Step by step, easy to follow modern keyboard lessons for beginners",https://www.udemy.com/course/pianoforsingersongwriters/,https://img-c.udemycdn.com/course/750x422/658276_2ba9_3.jpg
Avid Pro Tools 12 Fundamentals,876844,4.67,4273,989,6.5 hours,English,Paid,Infinite Skills,39032,1,90,2016-06-13,2017-01-05,2299.0,649.0,All Levels,Music,Pro Tools,Yes,"Record, Edit and Mix Dialogue; Music and Sound Effects",https://www.udemy.com/course/avid-pro-tools-12-fundamentals/,https://img-c.udemycdn.com/course/750x422/876844_bcb6_3.jpg
Read Music FAST! Part 2: intervals & key signatures,707168,4.91,7213,986,4 hours,English,Paid,Benedict Westenra,9081676,1,52,2016-05-17,2021-03-19,1299.0,649.0,Beginner Level,Music,Reading Music,No,"Sequel to my top-rated course, showing you how to read notes in context and decipher key signatures",https://www.udemy.com/course/key-signatures/,https://img-c.udemycdn.com/course/750x422/707168_b6d2_2.jpg
Adventures in Classical Music—Music Appreciation for All!,41273,4.83,6682,980,31 hours,English,Paid,William Neely,594342,1,148,2013-03-19,2020-09-01,3499.0,449.0,All Levels,Music,Classical Music,Yes,"Understand and enjoy classical music at your own pace. A music history course, including a music theory introduction.",https://www.udemy.com/course/adventures-in-classical-music/,https://img-c.udemycdn.com/course/750x422/41273_40d1_7.jpg
Piano Fastlane -  From ZERO to HERO with Piano & Keyboard,1670132,4.65,7436,964,33 hours,English,Paid,Simon Kirkils,43892534,1,127,2018-05-09,2020-06-18,5200.0,649.0,All Levels,Music,Piano,No,The Platform's biggest Piano Course - lessons to play by ear & to read sheet music: from Pop or Classic to Improvisation,https://www.udemy.com/course/piano-fastlane/,https://img-c.udemycdn.com/course/750x422/1670132_2015_4.jpg
Song Science #2: The Complete Songwriting Chord Guide,885713,4.7,6683,912,2.5 hours,English,Paid,Musicians Inspired,13842688,1,25,2016-07-08,2020-08-06,3399.0,449.0,All Levels,Music,Songwriting,No,Learn how to use advanced chords and understand practical music theory! Become a more advanced songwriter,https://www.udemy.com/course/songtheory2/,https://img-c.udemycdn.com/course/750x422/885713_25b5_3.jpg
The Complete DJ Course For Beginners 2022 | 2 Be A DJ,2042418,4.63,4387,912,9.5 hours,English,Paid,Jak Bradley,38428442,1,95,2018-12-05,2022-11-08,3899.0,649.0,Beginner Level,Music,DJ,No,Includes 20 FREE music tracks and 30 guided mix tutorials - You can mix along in real time with the exact same tracks,https://www.udemy.com/course/10steps2dj/,https://img-c.udemycdn.com/course/750x422/2042418_41ff_11.jpg
"Acoustic Guitar Redefined. Learn Chords, Rhythm and Melody!",1958472,4.61,7866,885,4.5 hours,English,Paid,Marco Cirillo,56182430,1,70,2018-10-25,2018-12-10,1699.0,649.0,Intermediate Level,Music,Acoustic Guitar,No,"Learn how to spice up basic chords, add simple melodies to chord progressions and learn easy percussive techniques",https://www.udemy.com/course/acoustic-guitar-redefined/,https://img-c.udemycdn.com/course/750x422/1958472_7909.jpg
Practical Music Theory 101 For Guitar,1457810,4.69,8592,881,5 hours,English,Paid,Henry Olsen,12277336,1,33,2019-03-08,2019-03-06,5200.0,699.0,All Levels,Music,Music Theory,No,Learn Basic Music Theory For Guitar And Master The Fretboard With Ease!,https://www.udemy.com/course/music-theory-101-for-guitar/,https://img-c.udemycdn.com/course/750x422/1457810_8aa8_2.jpg
The Complete Beginner Saxophone Course,2431762,4.89,3165,865,5.5 hours,English,Paid,Karin Kroch,38854218,1,63,2020-01-09,2020-03-15,2699.0,649.0,Beginner Level,Music,Saxophone,Yes,"Everything you need to become the best saxophone player you can be, from your first notes to a fabulous performance!",https://www.udemy.com/course/the-complete-beginner-saxophone-course/,https://img-c.udemycdn.com/course/750x422/2431762_72ff_3.jpg
Orchestration,1534900,4.73,5397,849,6.5 hours,English,Paid,Jonathan Peters,2616250,1,178,2018-05-31,2021-06-07,3399.0,649.0,Beginner Level,Music,Music Theory,No,The complete course in instrumentation & orchestration,https://www.udemy.com/course/orchestration/,https://img-c.udemycdn.com/course/750x422/1534900_9e13_4.jpg
Sound Healing PRO Course: Part 1,2566428,4.83,3715,845,9.5 hours,English,Paid,Medicine of Sound,31238968,1,141,2019-09-24,2022-08-15,3399.0,449.0,All Levels,Music,Sound Therapy,Yes,Learn about the instruments and how to play them,https://www.udemy.com/course/sound-healing-pro-course-part-1/,https://img-c.udemycdn.com/course/750x422/2566428_c0b3_3.jpg
Sound Design with Massive,59408,4.6,7842,841,7.5 hours,English,Paid,Dylan Bowes,78900,1,46,2013-09-20,2021-11-04,799.0,449.0,All Levels,Music,MASSIVE Synthesizer,Yes,Learn the principles of sound design and synthesis by mastering Native Instruments' Massive,https://www.udemy.com/course/massive-tutorial-master-massive-in-one-week/,https://img-c.udemycdn.com/course/750x422/59408_6751_11.jpg
Complete Fingerstyle Guitar - Intermediate Fingerpicking,3955590,4.55,6716,828,5.5 hours,English,Paid,Erich Andreas and Joe Robinson,"603974, 145980676",2,102,2021-05-20,2022-03-02,4299.0,649.0,Intermediate Level,Music,Fingerstyle Guitar,No,Intermediate Fingerpicking Guitar Lessons: Step-by-step Fingerstyle Guitar with Joe Robinson,https://www.udemy.com/course/complete-fingerstyle-guitar-intermediate-fingerpicking/,https://img-c.udemycdn.com/course/750x422/3955590_61a0_2.jpg
Mixing & Mastering Electronic Dance Music (EDM),857134,4.55,6405,823,9 hours,English,Paid,Fuad Murad,1338716,1,50,2016-06-06,2022-09-17,3299.0,649.0,All Levels,Music,EDM,No,Learn how to professionally mix and master any style of electronic dance music using any plugins or DAW.,https://www.udemy.com/course/mixing-mastering-edm/,https://img-c.udemycdn.com/course/750x422/857134_acbb_7.jpg
"Songwriting Hit Mastery: Lyric Writing, Music Theory",4166182,4.68,4772,816,3.5 hours,English,Paid,Erich Andreas and Melissa Peirce,"603974, 165145198",2,76,2021-07-15,2022-01-12,3299.0,649.0,All Levels,Music,Songwriting,Yes,"Song Writing with Melissa Peirce (#1 Hit Songwriter), Music Composition, Lyrics, Music Theory, Chords & Melody",https://www.udemy.com/course/songwriting-hit-mastery/,https://img-c.udemycdn.com/course/750x422/4166182_5140.jpg
theVIOLINcode | Beginner Violin Lessons | Units 1 - 5 Bundle,657518,4.95,5123,813,5 hours,English,Paid,"Yuliyan Stoyanov, DMA",4365896,1,58,2015-11-17,2020-11-02,5200.0,649.0,Beginner Level,Music,Violin,No,This is probably the only beginner's violin course you will need to start your violin journey.,https://www.udemy.com/course/learnviolin/,https://img-c.udemycdn.com/course/750x422/657518_9cef_11.jpg
"Ultimate Ableton Live 10, COMPLETE: Parts 4, 5, and 6",1676024,4.85,8521,812,8 hours,English,Paid,Jason Allen,913001,1,135,2018-05-06,2022-04-12,3199.0,449.0,All Levels,Music,Ableton Live,No,"Learning Ableton Live 10 Suite through tutorials, tracks, and more. Learn the Live software download quickly and easily!",https://www.udemy.com/course/ultimate-ableton-live-10-complete-parts-4-5-and-6/,https://img-c.udemycdn.com/course/750x422/1676024_91b8_4.jpg
Music Production + Mixing Music in Presonus Studio One,2258818,4.76,4030,813,9.5 hours,English,Paid,Tomas George and Ian Alexander and Digital Music Masters,"23566298, 49549822, 45765646",3,63,2019-08-29,2022-11-02,5200.0,649.0,All Levels,Music,Music Production,Yes,"Learn Presonus Studio One + Music Production in this Complete Course for Creating, Recording, Mixing Music + Mastering",https://www.udemy.com/course/studio-one-music-production-course/,https://img-c.udemycdn.com/course/750x422/2258818_5583_11.jpg
Learn How to Improvise on Guitar in 30 Days,658816,3.95,10461,806,3.5 hours,English,Paid,Filippo Dall'Asta,16790844,1,34,2016-10-25,2021-03-27,5200.0,649.0,Beginner Level,Music,Guitar,No,"Learn my Proven Guitar System to Create Beautiful Guitar Solos On The Spot, in ANY Key Signature",https://www.udemy.com/course/learn-how-to-improvise-on-guitar/,https://img-c.udemycdn.com/course/750x422/658816_38ae_4.jpg
Learn How to Become a DJ with Traktor,1105638,4.56,4121,800,4.5 hours,English,Paid,Max Porcelli,9372370,1,115,2017-02-09,2022-05-14,1299.0,699.0,All Levels,Music,Traktor,Yes,Learn How to Become a DJ in no time. Including basic mixing techniques you can use with any DJ Software. With Captions!,https://www.udemy.com/course/learn-how-to-become-a-dj-with-traktor-part-i/,https://img-c.udemycdn.com/course/750x422/1105638_1ff5_2.jpg
